entity:sample_id	hg19_RRBS_bai	hg19_RRBS_bam	hg19_hybrid_capture_bai	hg19_hybrid_capture_bam	hg19_raindance_bai	hg19_raindance_bam	hg19_targeted_bai	hg19_targeted_bam	hg38_rna_bai	hg38_rna_bam	hg38_wes_bai	hg38_wes_bam	hg38_wgs_bai	hg38_wgs_bam	mutect2_parquet_wes	mutect2_parquet_wgs	mutect2_vcf_wes	mutect2_vcf_wgs	participant	stripped_cell_line_name	wes_kit
ACH-000163	gs://cclebams/RRBS/G29750/SW579/v3/SW579.bai	gs://cclebams/RRBS/G29750/SW579/v3/SW579.bam	gs://cclebams/hybrid_capture/SW579_THYROID.bai	gs://cclebams/hybrid_capture/SW579_THYROID.bam	gs://cclebams/raindance/G16640/SW579/current/SW579.bai	gs://cclebams/raindance/G16640/SW579/current/SW579.bam			gs://cclebams/rnasq_hg38/CDS-Et3K1I.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-Et3K1I.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-pHNEdp.hg38.bai	gs://cclebams/hg38_wes/CDS-pHNEdp.hg38.bam	gs://cclebams/wgs_hg38/CDS-q5PygD.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-q5PygD.wgs_ccle.bam	"[""gs://ccle-mutation/mutect2_parquet/7a4ada4423ca49178f9c1153ad554912-0.parquet""]"	"[""gs://ccle-mutation/mutect2_parquet/0dca5812fa5543369d511d05a3ef64f0-0.parquet"",""gs://ccle-mutation/mutect2_parquet/10169196ccec4664afb0fc4b17d867f5-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3b40d6e00b964814ab7fc48bf2db4f11-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4d4b584456934e5089071115e1f77dca-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7e1bdaf7f8244d679523593437f5c19a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/83b62b215fe140b781bad7392b809df3-0.parquet"",""gs://ccle-mutation/mutect2_parquet/96c25040d5504c14b30843ff65812a30-0.parquet"",""gs://ccle-mutation/mutect2_parquet/afb5dbc425304003b39167c72f6ee114-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ef24091adfe14aa0b441f0faa0afe983-0.parquet""]"	gs://ccle-mutation/mutect2_vcf/CDS-pHNEdp_fixed.vcf.gz	gs://ccle-mutation/mutect2_vcf/CDS-q5PygD_fixed.vcf.gz	ACH-000163	SW579	AGILENT
ACH-000164	gs://cclebams/RRBS/G29750/PANC-1/v2/PANC-1.bai	gs://cclebams/RRBS/G29750/PANC-1/v2/PANC-1.bam	gs://cclebams/hybrid_capture/PANC-1.bai	gs://cclebams/hybrid_capture/PANC-1.bam	gs://cclebams/raindance/G16640/PANC-1/current/PANC-1.bai	gs://cclebams/raindance/G16640/PANC-1/current/PANC-1.bam			gs://cclebams/rnasq_hg38/CDS-Brc8Wx.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-Brc8Wx.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-VnMBYD.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-VnMBYD.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0d70d3a8d96e46b2915b88aa6a38d1e0-0.parquet"",""gs://ccle-mutation/mutect2_parquet/16616881184b408986da94d3160a64b2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1d635973635241c092cbe2696f1371e0-0.parquet"",""gs://ccle-mutation/mutect2_parquet/49f11d58048a4854a60eafa5bbc8f7d6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/91acb7f9d8584d31a058a0b782bb7406-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b8c75453fac249aa805d0738b60e3b94-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c2892021b5b94e31900d771dae14eb58-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f632ca51db28427c807415e31c5f1596-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-VnMBYD_fixed.vcf.gz	ACH-000164	PANC1	
ACH-000165	gs://cclebams/RRBS/G29750/Hs_751.T/v2/Hs_751.T.bai	gs://cclebams/RRBS/G29750/Hs_751.T/v2/Hs_751.T.bam	gs://cclebams/hybrid_capture/HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/Hs_751.T/current/Hs_751.T.bai	gs://cclebams/raindance/G16640/Hs_751.T/current/Hs_751.T.bam			gs://cclebams/rnasq_hg38/CDS-X7XgCN.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-X7XgCN.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-bkbrQT.hg38.bai	gs://cclebams/hg38_wes/CDS-bkbrQT.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/8efc196070384acc9a2927c5eab43b15-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-bkbrQT_fixed.vcf.gz		ACH-000165	HS751T	AGILENT
ACH-000166	gs://cclebams/RRBS/G29750/Kasumi-6/v4/Kasumi-6.bai	gs://cclebams/RRBS/G29750/Kasumi-6/v4/Kasumi-6.bam	gs://cclebams/hybrid_capture/KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/Kasumi-6/current/Kasumi-6.bai	gs://cclebams/raindance/G16640/Kasumi-6/current/Kasumi-6.bam			gs://cclebams/rnasq_hg38/CDS-EN8kFZ.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-EN8kFZ.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-TVhwuV.hg38.bai	gs://cclebams/hg38_wes/CDS-TVhwuV.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/2fa5f526f0a14bbcab9e79911e8242d3-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-TVhwuV_fixed.vcf.gz		ACH-000166	KASUMI6	AGILENT
ACH-000167	gs://cclebams/RRBS/G29750/KE-97/v1/KE-97.bai	gs://cclebams/RRBS/G29750/KE-97/v1/KE-97.bam	gs://cclebams/hybrid_capture/KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/KE-97/current/KE-97.bai	gs://cclebams/raindance/G16640/KE-97/current/KE-97.bam			gs://cclebams/rnasq_hg38/CDS-0aix92.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-0aix92.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-31a2ik.hg38.bai	gs://cclebams/hg38_wes/CDS-31a2ik.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/df06e99ec40c4e1598a1ea1ce0d804c6-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-31a2ik_fixed.vcf.gz		ACH-000167	KE97	ICE
ACH-000168	gs://cclebams/RRBS/G29750/NOMO-1/v2/NOMO-1.bai	gs://cclebams/RRBS/G29750/NOMO-1/v2/NOMO-1.bam	gs://cclebams/hybrid_capture/NOMO-1.bai	gs://cclebams/hybrid_capture/NOMO-1.bam					gs://cclebams/rnasq_hg38/CDS-owqRTD.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-owqRTD.Aligned.sortedByCoord.out.bam									ACH-000168	NOMO1	
ACH-000169	gs://cclebams/RRBS/G29750/RD/v2/RD.bai	gs://cclebams/RRBS/G29750/RD/v2/RD.bam	gs://cclebams/hybrid_capture/RD_SOFT_TISSUE.bai	gs://cclebams/hybrid_capture/RD_SOFT_TISSUE.bam	gs://cclebams/raindance/G16640/RD/current/RD.bai	gs://cclebams/raindance/G16640/RD/current/RD.bam			gs://cclebams/rnasq_hg38/CDS-vFAqId.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-vFAqId.Aligned.sortedByCoord.out.bam									ACH-000169	RD	
ACH-000170									gs://cclebams/rnasq_hg38/CDS-SC1Rf6.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-SC1Rf6.Aligned.sortedByCoord.out.bam									ACH-000170	PRECLH	
ACH-000171	gs://cclebams/RRBS/G29750/VMRC-RCZ/v2/VMRC-RCZ.bai	gs://cclebams/RRBS/G29750/VMRC-RCZ/v2/VMRC-RCZ.bam	gs://cclebams/hybrid_capture/VMRCRCZ_KIDNEY.bai	gs://cclebams/hybrid_capture/VMRCRCZ_KIDNEY.bam	gs://cclebams/raindance/G16640/VMRC-RCZ/current/VMRC-RCZ.bai	gs://cclebams/raindance/G16640/VMRC-RCZ/current/VMRC-RCZ.bam			gs://cclebams/rnasq_hg38/CDS-c6AfAM.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-c6AfAM.Aligned.sortedByCoord.out.bam									ACH-000171	VMRCRCZ	
ACH-000172									gs://cclebams/rnasq_hg38/CDS-dycNPt.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-dycNPt.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-051M8l.hg38.bai	gs://cclebams/hg38_wes/CDS-051M8l.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/78cb84da7ac647fb873ce6fc8a8afeb8-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-051M8l_fixed.vcf.gz		ACH-000172	TM87	ICE
ACH-000173	gs://cclebams/RRBS/G29750/JHUEM-3/v1/JHUEM-3.bai	gs://cclebams/RRBS/G29750/JHUEM-3/v1/JHUEM-3.bam	gs://cclebams/hybrid_capture/JHUEM-3.bai	gs://cclebams/hybrid_capture/JHUEM-3.bam	gs://cclebams/raindance/G16640/JHUEM-3/current/JHUEM-3.bai	gs://cclebams/raindance/G16640/JHUEM-3/current/JHUEM-3.bam			gs://cclebams/rnasq_hg38/CDS-cEQZWm.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-cEQZWm.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-7R30As.hg38.bai	gs://cclebams/hg38_wes/CDS-7R30As.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/9c30bfa803144883a0cc3cf8c8bac2cf-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-7R30As_fixed.vcf.gz		ACH-000173	JHUEM3	AGILENT
ACH-000174	gs://cclebams/RRBS/G29750/CAL-62/v1/CAL-62.bai	gs://cclebams/RRBS/G29750/CAL-62/v1/CAL-62.bam	gs://cclebams/hybrid_capture/CAL62_THYROID.bai	gs://cclebams/hybrid_capture/CAL62_THYROID.bam	gs://cclebams/raindance/G16640/CAL-62/current/CAL-62.bai	gs://cclebams/raindance/G16640/CAL-62/current/CAL-62.bam			gs://cclebams/rnasq_hg38/CDS-ofngrM.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-ofngrM.Aligned.sortedByCoord.out.bam									ACH-000174	CAL62	
ACH-000175			gs://cclebams/hybrid_capture/TE159T_SOFT_TISSUE.bai	gs://cclebams/hybrid_capture/TE159T_SOFT_TISSUE.bam	gs://cclebams/raindance/G16640/TE_159.T/current/TE_159.T.bai	gs://cclebams/raindance/G16640/TE_159.T/current/TE_159.T.bam			gs://cclebams/rnasq_hg38/CDS-y9Zywq.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-y9Zywq.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-OX6Ebg.hg38.bai	gs://cclebams/hg38_wes/CDS-OX6Ebg.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/961e548e8df24e7394be4604c299205e-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-OX6Ebg_fixed.vcf.gz		ACH-000175	TE159T	AGILENT
ACH-000176	gs://cclebams/RRBS/G29750/LOU-NH91/v3/LOU-NH91.bai	gs://cclebams/RRBS/G29750/LOU-NH91/v3/LOU-NH91.bam	gs://cclebams/hybrid_capture/LOUNH91_LUNG.bai	gs://cclebams/hybrid_capture/LOUNH91_LUNG.bam			gs://cclebams/targeted/C1926/LOU-NH91/current/LOU-NH91.bam.bai	gs://cclebams/targeted/C1926/LOU-NH91/current/LOU-NH91.bam	gs://cclebams/rnasq_hg38/CDS-2MJU2M.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-2MJU2M.Aligned.sortedByCoord.out.bam									ACH-000176	LOUNH91	
ACH-000177	gs://cclebams/RRBS/G29750/NCI-H660/v2/NCI-H660.bai	gs://cclebams/RRBS/G29750/NCI-H660/v2/NCI-H660.bam	gs://cclebams/hybrid_capture/NCIH660_PROSTATE.bai	gs://cclebams/hybrid_capture/NCIH660_PROSTATE.bam	gs://cclebams/raindance/G16640/NCI-H660/current/NCI-H660.bai	gs://cclebams/raindance/G16640/NCI-H660/current/NCI-H660.bam			gs://cclebams/rnasq_hg38/CDS-lkiTDA.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-lkiTDA.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-oZPNvc.hg38.bam.bai	gs://cclebams/hg38_wes/CDS-oZPNvc.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/7bc1927d8f0746649185541009ff5d77-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-oZPNvc_fixed.vcf.gz		ACH-000177	NCIH660	AGILENT
ACH-000178	gs://cclebams/RRBS/G29750/Hs_766T/v4/Hs_766T.bai	gs://cclebams/RRBS/G29750/Hs_766T/v4/Hs_766T.bam	gs://cclebams/hybrid_capture/HS766T_PANCREAS.bai	gs://cclebams/hybrid_capture/HS766T_PANCREAS.bam	gs://cclebams/raindance/G16640/Hs_766T/current/Hs_766T.bai	gs://cclebams/raindance/G16640/Hs_766T/current/Hs_766T.bam			gs://cclebams/rnasq_hg38/CDS-cMmCoW.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-cMmCoW.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-4uRIQW.hg38.bai	gs://cclebams/hg38_wes/CDS-4uRIQW.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/3813bb967cba4ce3adfa4da7060f8749-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-4uRIQW_fixed.vcf.gz		ACH-000178	HS766T	AGILENT
ACH-000179	gs://cclebams/RRBS/G29750/NCI-H1618/v1/NCI-H1618.bai	gs://cclebams/RRBS/G29750/NCI-H1618/v1/NCI-H1618.bam	gs://cclebams/hybrid_capture/NCIH1618_LUNG.bai	gs://cclebams/hybrid_capture/NCIH1618_LUNG.bam	gs://cclebams/raindance/G16640/NCI-H1618/current/NCI-H1618.bai	gs://cclebams/raindance/G16640/NCI-H1618/current/NCI-H1618.bam			gs://cclebams/rnasq_hg38/CDS-5QmADg.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-5QmADg.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-x8gnvF.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-x8gnvF.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/3c0167d633d4479aaf5208a6313c1603-0.parquet"",""gs://ccle-mutation/mutect2_parquet/59054f83a0dc4b18a9cd1be7e811cbc1-0.parquet"",""gs://ccle-mutation/mutect2_parquet/76de80472da544a88b6e0efdac12e35d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/79f95210220a43d9ae2770bb1b5a528a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7af0aca7a6ab4abc963c9b07eedb3422-0.parquet"",""gs://ccle-mutation/mutect2_parquet/85d44678350d4389a9b475c6f634dc21-0.parquet"",""gs://ccle-mutation/mutect2_parquet/88dfec19875340999de449aeafb9f116-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8c19737e1ccd4e9c9ca8b2393c637732-0.parquet"",""gs://ccle-mutation/mutect2_parquet/aabb41fe09f840b1bb7e528f25737886-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-x8gnvF_fixed.vcf.gz	ACH-000179	NCIH1618	
ACH-000180	gs://cclebams/RRBS/G29750/Hs_839.T/v2/Hs_839.T.bai	gs://cclebams/RRBS/G29750/Hs_839.T/v2/Hs_839.T.bam	gs://cclebams/hybrid_capture/HS839T_SKIN.bai	gs://cclebams/hybrid_capture/HS839T_SKIN.bam					gs://cclebams/rnasq_hg38/CDS-JxZj8Z.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-JxZj8Z.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-7zT4O9.hg38.bai	gs://cclebams/hg38_wes/CDS-7zT4O9.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/7972930f909649b6bbb977062c4b4942-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-7zT4O9_fixed.vcf.gz		ACH-000180	HS839T	AGILENT
ACH-000181	gs://cclebams/RRBS/G29750/SCC-9/v2/SCC-9.bai	gs://cclebams/RRBS/G29750/SCC-9/v2/SCC-9.bam	gs://cclebams/hybrid_capture/SCC9_UPPER_AERODIGESTIVE_TRACT.bai	gs://cclebams/hybrid_capture/SCC9_UPPER_AERODIGESTIVE_TRACT.bam					gs://cclebams/rnasq_hg38/CDS-ymJGfQ.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-ymJGfQ.Aligned.sortedByCoord.out.bam									ACH-000181	SCC9	
ACH-000182	gs://cclebams/RRBS/G29750/SNU-869/v1/SNU-869.bai	gs://cclebams/RRBS/G29750/SNU-869/v1/SNU-869.bam	gs://cclebams/hybrid_capture/SNU869_BILIARY_TRACT.bai	gs://cclebams/hybrid_capture/SNU869_BILIARY_TRACT.bam	gs://cclebams/raindance/G16640/SNU-869/current/SNU-869.bai	gs://cclebams/raindance/G16640/SNU-869/current/SNU-869.bam			gs://cclebams/rnasq_hg38/CDS-kTATYe.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-kTATYe.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-qjKW1W.hg38.bai	gs://cclebams/hg38_wes/CDS-qjKW1W.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/286f991a2b5349928b2e8c8b867b8180-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ff5bc9e6c82e487687cc04575f53d41a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-qjKW1W_fixed.vcf.gz		ACH-000182	SNU869	AGILENT
ACH-000183	gs://cclebams/RRBS/G29750/L-363/v2/L-363.bai	gs://cclebams/RRBS/G29750/L-363/v2/L-363.bam	gs://cclebams/hybrid_capture/L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/L-363/current/L-363.bai	gs://cclebams/raindance/G16640/L-363/current/L-363.bam			gs://cclebams/rnasq_hg38/CDS-wMSwK1.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-wMSwK1.Aligned.sortedByCoord.out.bam									ACH-000183	L363	
ACH-000184	gs://cclebams/RRBS/G29750/Hs_343.T/v2/Hs_343.T.bai	gs://cclebams/RRBS/G29750/Hs_343.T/v2/Hs_343.T.bam	gs://cclebams/hybrid_capture/HS343T_BREAST.bai	gs://cclebams/hybrid_capture/HS343T_BREAST.bam					gs://cclebams/rnasq_hg38/CDS-CAVcBS.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-CAVcBS.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-yPJMkq.hg38.bai	gs://cclebams/hg38_wes/CDS-yPJMkq.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/0c7637a04a124ed4811d8cb2d05c62fe-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-yPJMkq_fixed.vcf.gz		ACH-000184	HS343T	AGILENT
ACH-000185			gs://cclebams/hybrid_capture/HS737T_BONE.bai	gs://cclebams/hybrid_capture/HS737T_BONE.bam	gs://cclebams/raindance/G16640/Hs_737.T/current/Hs_737.T.bai	gs://cclebams/raindance/G16640/Hs_737.T/current/Hs_737.T.bam	gs://cclebams/targeted/C1926/Hs_737.T/current/Hs_737.T.bai	gs://cclebams/targeted/C1926/Hs_737.T/current/Hs_737.T.bam	gs://cclebams/rnasq_hg38/CDS-NwCPuZ.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-NwCPuZ.Aligned.sortedByCoord.out.bam									ACH-000185	HS737T	
ACH-000186	gs://cclebams/RRBS/G29750/NCI-H2444/v1/NCI-H2444.bai	gs://cclebams/RRBS/G29750/NCI-H2444/v1/NCI-H2444.bam	gs://cclebams/hybrid_capture/NCIH2444_LUNG.bai	gs://cclebams/hybrid_capture/NCIH2444_LUNG.bam	gs://cclebams/raindance/NCI-H2444.bai	gs://cclebams/raindance/NCI-H2444.bam	gs://cclebams/targeted/C1926/NCI-H2444/current/NCI-H2444.bai	gs://cclebams/targeted/C1926/NCI-H2444/current/NCI-H2444.bam	gs://cclebams/rnasq_hg38/CDS-9JVCGK.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-9JVCGK.Aligned.sortedByCoord.out.bam									ACH-000186	NCIH2444	
ACH-000187	gs://cclebams/RRBS/G29750/COR-L311/v3/COR-L311.bai	gs://cclebams/RRBS/G29750/COR-L311/v3/COR-L311.bam	gs://cclebams/hybrid_capture/COR-L311.bai	gs://cclebams/hybrid_capture/COR-L311.bam	gs://cclebams/raindance/G16640/COR-L311/current/COR-L311.bai	gs://cclebams/raindance/G16640/COR-L311/current/COR-L311.bam			gs://cclebams/rnasq_hg38/CDS-IpaEU8.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-IpaEU8.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-tM6Ebt.hg38.bai	gs://cclebams/hg38_wes/CDS-tM6Ebt.hg38.bam	gs://cclebams/wgs_hg38/CDS-JXPlqt.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-JXPlqt.wgs_ccle.bam	"[""gs://ccle-mutation/mutect2_parquet/47098df4a56243c4b5b32854aa045521-0.parquet""]"	"[""gs://ccle-mutation/mutect2_parquet/22a73703a391403596e2082aae25c104-0.parquet"",""gs://ccle-mutation/mutect2_parquet/2ea646de65df4df7934bc7db68cbad91-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3f8d5f4f69f94281ab86fea951f7af1a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5236a23fbc7e424dbea9543756dc6882-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9fdc1418035b43d8922c0ad2ef8af249-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a1878b8d6b1c46b28cee5b51e9739099-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b7047516dbd94c8582a4a4ea7ca1fb68-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c90fda5e13c7403a807961f67386c126-0.parquet""]"	gs://ccle-mutation/mutect2_vcf/CDS-tM6Ebt_fixed.vcf.gz	gs://ccle-mutation/mutect2_vcf/CDS-JXPlqt_fixed.vcf.gz	ACH-000187	CORL311	AGILENT
ACH-000188	gs://cclebams/RRBS/G29750/SCC-25/v2/SCC-25.bai	gs://cclebams/RRBS/G29750/SCC-25/v2/SCC-25.bam	gs://cclebams/hybrid_capture/SCC25_UPPER_AERODIGESTIVE_TRACT.bai	gs://cclebams/hybrid_capture/SCC25_UPPER_AERODIGESTIVE_TRACT.bam	gs://cclebams/raindance/G16640/SCC-25/current/SCC-25.bai	gs://cclebams/raindance/G16640/SCC-25/current/SCC-25.bam			gs://cclebams/rnasq_hg38/CDS-NRjTeS.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-NRjTeS.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-EHvGog.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-EHvGog.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/19c0883c07b6483ebef96da2faf4243f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/358ad632fd0343909b750b438919963d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/545bf464644e409a940a6c21620fc2ad-0.parquet"",""gs://ccle-mutation/mutect2_parquet/769783bbafa84c6ebbdf33f583b5a7c2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7f6a7eee9c5a4a57a4aada505383cddd-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b2fffc654f9a4e1086425aab1e3f3c3d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/baa4c1c2e21f4b5ea74887c951c1747f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ec5827629b7a4d7cb1195c812ffb4206-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fafb6e4f3a4042eea437a515f8e61c1a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-EHvGog_fixed.vcf.gz	ACH-000188	SCC25	
ACH-000189	gs://cclebams/RRBS/G48942/RCC10RGB/current/RCC10RGB.bai	gs://cclebams/RRBS/G48942/RCC10RGB/current/RCC10RGB.bam	gs://cclebams/hybrid_capture/RCC10RGB_KIDNEY.bai	gs://cclebams/hybrid_capture/RCC10RGB_KIDNEY.bam	gs://cclebams/raindance/G16640/RCC10RGB/current/RCC10RGB.bai	gs://cclebams/raindance/G16640/RCC10RGB/current/RCC10RGB.bam			gs://cclebams/rnasq_hg38/CDS-fyYnX8.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-fyYnX8.Aligned.sortedByCoord.out.bam									ACH-000189	RCC10RGB	
ACH-000190	gs://cclebams/RRBS/G29750/HD-MY-Z/v1/HD-MY-Z.bai	gs://cclebams/RRBS/G29750/HD-MY-Z/v1/HD-MY-Z.bam	gs://cclebams/hybrid_capture/HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam					gs://cclebams/rnasq_hg38/CDS-oDt9bn.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-oDt9bn.Aligned.sortedByCoord.out.bam									ACH-000190	HDMYZ	
ACH-000191	gs://cclebams/RRBS/G29750/BHT-101/v2/BHT-101.bai	gs://cclebams/RRBS/G29750/BHT-101/v2/BHT-101.bam	gs://cclebams/hybrid_capture/BHT-101.bai	gs://cclebams/hybrid_capture/BHT-101.bam	gs://cclebams/raindance/G16640/BHT-101/current/BHT-101.bai	gs://cclebams/raindance/G16640/BHT-101/current/BHT-101.bam			gs://cclebams/rnasq_hg38/CDS-kgYr0V.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-kgYr0V.Aligned.sortedByCoord.out.bam									ACH-000191	BHT101	
